post_id,title,link,company,salary,date,description
77,Junior IT Support Engineer,sg.indeed.com/company/ITCAN-Pte-Ltd/jobs/Junior-IT-Support-Engineer-b01bf3e7f237d9c5?fccid=dac85444d99b91d5&vjs=3,ITCAN Pte Ltd,$2000 - $3000,12 days ago,Responsible for 1st level troubleshooting in Operating system Managing and updating Windows patches for Desktops and Laptops.IT support: 1 year (Preferred).
78,IT Helpdesk Specialist,sg.indeed.com/rc/clk?jk=245f4ff1d710dde3&fccid=c2529e802d5d1d27&vjs=3,CYBERDYNE TECH EXCHANGE PTE. LTD.,$3000 - $4500,12 days ago,"Founded in 2018, it provides qualified asset owners and institutional investors with a full-service infrastructure including primary issuance, secondary trading…"
79,IT Manager,sg.indeed.com/rc/clk?jk=5369d158d4685f5e&fccid=fc2578428bf86330&vjs=3,Buddha Tooth Relic Temple (Singapore),$4000 - $5600,9 days ago,Consultation services to users of various IT systems.Manage the marketing and e-commerce platforms.Manage third party vendors to ensure services and support…
80,Service Desk Analyst - IT - Singapore,sg.indeed.com/rc/clk?jk=1e6f7022f627ac85&fccid=21864f4bd38a9858&vjs=3,Allen & Overy,,13 days ago,Regularly collaborating with the Global Service Management teams located within the United Kingdom is critical to ensure worldwide consistency of services…
81,L1 IT Support Engineer,sg.indeed.com/rc/clk?jk=2ff2eafe5b783e3a&fccid=9b5d24d6b512f96f&vjs=3,TEMPSERV PTE. LTD.,$3000 - $5000,10 days ago,"Maintenance and troubleshooting of ITAV equipment, backup and upgrading.Setting up of Zoom Calls.Assists and guide end users when they need assistance."
82,IT Desktop Support (No exp welcome),sg.indeed.com/rc/clk?jk=11553d71d2b09b25&fccid=843a6141a260db77&vjs=3,SEARCH INDEX PTE. LTD.,$2200 - $2800,16 days ago,"Provide level 1 desktop support to internal company staff.Assist in troubleshooting of software & applications, if necessary."
83,IT Intern,sg.indeed.com/rc/clk?jk=9313cb48379442d8&fccid=bca1c8ed48c3b338&vjs=3,ROCHE DIAGNOSTICS ASIA PACIFIC PTE LTD,,10 days ago,"Work on requests as they relate to maintenance of personal computers and related systems.Prepare help desk incident reports, analytics and propose/track action…"
84,Assistant IT Manager,sg.indeed.com/rc/clk?jk=3dc2d20dc2db9b5c&fccid=d19b2b977db878d1&vjs=3,GRAND MERCURE ROXY HOTEL,$4000 - $4200,10 days ago,"Responsible for the smooth functioning of the IT section and its operations, advise program developments for both usage at front and back-of-house."
85,"Officer, Information Technology",sg.indeed.com/rc/clk?jk=fcac668af21ce119&fccid=a20db91f0d73a5fe&vjs=3,RAFFLES GIRLS' SCHOOL (SECONDARY),$1800 - $3600,9 days ago,"Review and make recommendations based on school’s needs.Confirm project requirements by understanding the objective, input and output requirements provided by…"
86,IT Officer,sg.indeed.com/rc/clk?jk=d752378df1fcc978&fccid=1fd476e0cc51f921&vjs=3,ALPINE ENGINEERING SERVICES PTE LTD,$3000 - $4000,16 days ago,We are looking to hire a skilled IT support officer to assist with computer hardware and software issues.You will be required to work on-site or via remote…
87,IT Temp,sg.indeed.com/rc/clk?jk=b181a682624a7b46&fccid=bdb0d5b53021540e&vjs=3,INSYGHTS SECURITY PTE. LTD.,$80 - $80,12 days ago,Duration: 1 to 2 months - Standard office operational hrs (9am – 6pm).Removal and installation of software on endpoints computers (notebooks and desktops).
88,Customer Support Executive (IT),sg.indeed.com/rc/clk?jk=687f9cdcfbf188d1&fccid=e6aa8a9fa06b4b2e&vjs=3,Activa Media Pte Ltd,$2500 - $4000,15 days ago,"Entry Level / Junior Executive, Experienced / Senior Executive.Front line support via telephone and emails.Ensure all issues are attended to efficiently."
89,IT Programmer - (1 year contract),sg.indeed.com/rc/clk?jk=f63b2fec56032fa1&fccid=99a8d472a652c536&vjs=3,ASE SINGAPORE PTE. LTD.,$3300 - $4000,8 days ago,"Migrate existing in-house web application to latest J2EE JSF framework.Bachelor degree in information technology/computer science, specializing in software…"
90,IT Intern to Perm,sg.indeed.com/rc/clk?jk=ac7d4a4bdc292c1b&fccid=e9ed9378e31beeeb&vjs=3,BIOQUEST ADVISORY PTE. LTD.,$1030 - $1030,11 days ago,"You would gain hands on experience system development, testing, system documentation, deployment and support.Enthusiastic learner with good command of English …"
91,Information Technology Coordinator / IT Information Administ...,sg.indeed.com/rc/clk?jk=164f122587e2b85e&fccid=2c4b4bbb6840a346&vjs=3,FOXCONN SINGAPORE PTE LTD,$2600 - $4000,16 days ago,"Assist for IT routing administration, coordination and basic support.Maintain information systems and networks, upgrade and install new hardware and software."
92,IT System Support,sg.indeed.com/rc/clk?jk=6a442a78100e755c&fccid=70455ae9d0a659fe&vjs=3,MIKRON SINGAPORE PTE. LTD.,$2500 - $4500,11 days ago,"Wide technical understanding of the various hardware, software and networking including windows servers and VMware virtual infrastructure."
93,IT Helpdesk Agent,sg.indeed.com/rc/clk?jk=fca4be36d39583f3&fccid=b31f975c92b818aa&vjs=3,MICRO 2000 TECHNOLOGY PTE LTD,$1800 - $2200,9 days ago,"Provide 1st level troubleshooting to customer.Respond to calls in a professional and courteous manner.Follow call script processes to answer incoming calls,…"
94,IT Manager,sg.indeed.com/rc/clk?jk=3f51aee7e4998b31&fccid=d7d5bcd2d5dfeb0f&vjs=3,DB Schenker,,12 days ago,Manage the project team to provide quality support services to customers and ensure that issues and enhancements are addressed promptly and effectively.
95,IT Engineer,sg.indeed.com/rc/clk?jk=fdc6c8a8183e7019&fccid=710cb429bfa55057&vjs=3,ROECHLING ENGINEERING PLASTICS PTE LTD,$3200 - $4500,8 days ago,"Fixing and installing, hardware, software, and networking issues.Support, configure, maintain, and upgrade in house servers.Knowledge in Microsoft SQL Server."
96,IT Support Officer,sg.indeed.com/rc/clk?jk=d50986f67921ec0d&fccid=9f2a0f62ba0150bd&vjs=3,PRESTIGE BIOPHARMA LIMITED,$3000 - $4000,10 days ago,Responding in a timely manner to service issues and requests.Providing technical support across the company (this may be in person/ over the phone/ email/…
97,IT Executive,sg.indeed.com/company/ACCLAIM-INSURANCE-BROKERS-PTE.-LTD./jobs/IT-Executive-1c58b3c7c51f6a7d?fccid=330f9b064aa152c8&vjs=3,ACCLAIM INSURANCE BROKERS PTE. LTD.,$2500 - $4500,18 days ago,The IT Executive will be responsible to support the IT functions of the company.Assist in Desk support (Software and Hardware) to colleagues.
98,Tech (IT) Support Engineer (Business Applications),sg.indeed.com/rc/clk?jk=0ca82a133a27306a&fccid=046eb843a137693c&vjs=3,APM INNOVATE PTE. LTD.,$3000 - $5000,9 days ago,Provide daily IT support through ticketing system/email/internal communication channels to respond & resolve within SLA.
99,IT Helpdesk Engineer (BANK)**Training Provided,sg.indeed.com/rc/clk?jk=d39c791e229841f2&fccid=66fd1d7855941eea&vjs=3,SMART FORTE CONSULTING LLP,$2000 - $2900,16 days ago,Provide solutions to simple issues reported by end users over remote assist by phone or network remote control.Welcome entry level (Training Provided).
100,IT Site Manager,sg.indeed.com/rc/clk?jk=9046b54ab3895f7c&fccid=a79f62f595866cb4&vjs=3,Infinite Computer Solutions Pte. Ltd.,$5000 - $5500,19 days ago,"To manage the site team, which consists of Network, Server, ID Administrators, Operators and Deskside Engineers; and responsible for all IT Services rendered by…"
101,IT Support Engineer (Singapore),sg.indeed.com/rc/clk?jk=746d74731d6ec2e3&fccid=ebefa88a862a8734&vjs=3,B Capital Group,,20 days ago,You will be supporting full cloud-based technologies and end user devices that help with our investment processes.Experience in white glove or VIP support.
102,IT Support Officer,sg.indeed.com/company/Mavenside-Consulting-Pte-Ltd/jobs/IT-Support-Officer-47c13b05ebd19b77?fccid=a86db294cbb1b139&vjs=3,Mavenside Consulting Pte Ltd,$1800 - $3000,17 days ago,Provide technical support to ensure the smooth running of day-to-day operations.Perform asset management and maintain accurate asset records.
103,IT Infrastructure Assistant Manager,sg.indeed.com/rc/clk?jk=1085aaa7eb62494b&fccid=bb3d64a90b2ff3fa&vjs=3,OAKTREE CONSULTING,$4000 - $7500,12 days ago,Provide on-site end-to-end Integrated Systems Management Service (SMO) support.Manage various stakeholders in the Authority’s appointed meetings.
104,Junior IT Executive,sg.indeed.com/company/FINXFLO/jobs/Junior-IT-Executive-b0372038fe4d2f78?fccid=c7f513c56a49b10c&vjs=3,FINXFLO,$2500 - $2500,12 days ago,"Ensuring the operational health, security, and compliance of the Microsoft 365 suite.Administration, support, and configuration of M365 suite for staff."
105,Field IT Operator (Walker),sg.indeed.com/company/Quess-Singapore-(Formerly-Comtel-Solutions)/jobs/Field-IT-Operator-bd9c5922d26f1b9d?fccid=36068d4aff2047dc&vjs=3,Quess Singapore (Formerly Comtel Solutions),$2100 - $2700,20 days ago,"Assigned to different areas in Singapore for accurate and timely collection, extraction, and processing of data using proprietary software."
106,IT Administrator,sg.indeed.com/rc/clk?jk=3f1f2c6e412def4d&fccid=8645cd6f9a989c48&vjs=3,PERSOLKELLY SINGAPORE PTE. LTD.,$4000 - $5000,12 days ago,Manage and maintain the IT infrastructure and provide technical support to local & overseas offices.SAP administration and coordination between end users & SAP…
107,IT Support #SGUnitedJobs,sg.indeed.com/rc/clk?jk=842f7f5feb6010af&fccid=032954626b46b367&vjs=3,U4 TECH PTE. LTD.,$2500 - $5000,10 days ago,The IT Support Administrator role is to provide a point of contact for end users to receive support and maintenance within the organization's IT services…
108,Senior Desktop IT Support Technician,sg.indeed.com/rc/clk?jk=6a2bfe8be71df6c3&fccid=2c72432ecd35c7c8&vjs=3,INFOBLOX SINGAPORE PTE. LTD.,$5500 - $8500,18 days ago,"In this role, you will own end-to-end IT support for the APJ region, providing frontline user support for desktop and laptop computers, applications, mobile…"
109,IT EXECUTIVE,sg.indeed.com/rc/clk?jk=ba0413bc53217508&fccid=8f0e9f803715f9fe&vjs=3,HOCK SENG FOOD PTE LTD,$3000 - $4200,20 days ago,Support and maintenance of current ERP software to meet pre-defined service levels to our global office on Microsoft Navision application.
110,IT Support Engineer (MNC/BANK)**On Job Training,sg.indeed.com/rc/clk?jk=ae864b1f7f90d1ba&fccid=66fd1d7855941eea&vjs=3,SMART FORTE CONSULTING LLP,$2000 - $2800,16 days ago,"Troubleshoot software and hardware related incidents, MS operating systems and standard software applications.To assist all users with any logged IT issues."
111,IT Network Engineer,sg.indeed.com/rc/clk?jk=8510ba9ff6eefa51&fccid=be240c643a8631c5&vjs=3,Micron Technology,,10 days ago,"As an IT Network Engineer at Micron, you will be responsible for the operational health (Security, Availability, Performance, Interoperability and Reliability)…"
112,IT Manager,sg.indeed.com/company/SINGAPORE-AQUACULTURE-TECHNOLOGIES-(SAT)-PTE.-LTD./jobs/IT-Manager-d4c56c9ae2b0a398?fccid=0ea8b742dfb25d73&vjs=3,SINGAPORE AQUACULTURE TECHNOLOGIES (SAT) PTE. LTD.,$3000 - $5000,12 days ago,While there is an existing solution in place the main purpose of the company is to lift the status quo to a much advanced level.
113,IT Support Engineer,sg.indeed.com/rc/clk?jk=0ea5bfb07b53053a&fccid=8ebfb6ca06bae9bb&vjs=3,"B CAPITAL GROUP SINGAPORE, PTE. LTD.",$4000 - $6500,9 days ago,You will be supporting full cloud-based technologies and end user devices that help with our investment processes.Experience in white glove or VIP support.
114,IT Support Engineer,sg.indeed.com/rc/clk?jk=da7cdbba7ef07e1a&fccid=dd616958bd9ddc12&vjs=3,CHINA CONSTRUCTION BANK CORPORATION SINGAPORE...,$4000 - $6000,10 days ago,"Provide technical support to users of the Bank, which includes first level systems and network trouble-shooting, setting up of new PCs, applications accounts…"
115,IT Operations Analyst (Applications Support),sg.indeed.com/rc/clk?jk=e1d3989bb569a959&fccid=576bb8f56c826ae6&vjs=3,STAFFONDEMAND PTE. LTD.,$8000 - $16000,11 days ago,"These insights enable the Company to help customers increase security of supply, optimise their portfolios and improve the risk management of their assets."
116,IT Admin,sg.indeed.com/rc/clk?jk=b75a6026c3cc1e28&fccid=f6228f639e9a9be2&vjs=3,PERCEPT SOLUTIONS PTE. LTD.,$2000 - $2800,11 days ago,Monitoring and replying to ITSM for Incident cases for any queries that are logged to the team.Monitoring and replying to emails to function mailbox.
117,Senior IT Engineer,sg.indeed.com/company/Osome/jobs/Senior-IT-Engineer-348e0da616a6782d?fccid=758a4be64b377f89&vjs=3,Osome,,10 days ago,"Be the point of contact for end user level 1 support on all IT related requests in Osome group of companies (apx. 250) covering Singapore, Malaysia and Hong…"
118,IT Operations Engineer,sg.indeed.com/rc/clk?jk=7d40e59ee5482d37&fccid=3c6241bbca180896&vjs=3,Doctor Anywhere,,19 days ago,"The ideal candidate will have a proactive mindset of continuous improvement and change and will demonstrate curiosity, collaboration and the ability to deal…"
119,"Manager, IT Infra",sg.indeed.com/rc/clk?jk=8e6978fd3426bdd2&fccid=05b83d9ead53220a&vjs=3,SMRT Corporation Ltd,,17 days ago,"The IT Infra Manager is responsible for managing the day-Today operations.This includes defining and implementing the right operations, processes and policies,…"
120,IT Setup Assistant,sg.indeed.com/company/Boardroom-Limited/jobs/IT-Setup-Assistant-e97b0695d224e5ab?fccid=dc231b861faa9b4d&vjs=3,Boardroom Limited,$1500 - $1500,19 days ago,To support the technical aspects and maintain equipment sufficiency for Virtual and Physical Annual General Meetings / Polling Events.
121,IT Helpdesk Support,sg.indeed.com/rc/clk?jk=ff6d9701c4ebd801&fccid=40252e8b3f58673d&vjs=3,EMPOWELUTIONS PTE. LTD.,$2500 - $2900,10 days ago,Science Park Drive (nearest MRT Station - Kent Ridge).Performing first and second level support including hardware and software installation.
122,Desktop Support Engineer,sg.indeed.com/company/Eternal-Asia-(S)-Pte.-Ltd./jobs/Desktop-Support-Engineer-489c5b39ab05636a?fccid=e934d23492449472&vjs=3,Eternal Asia (S) Pte. Ltd.,$2000 - $2500,14 days ago,"To perform basic software/hardware installation, troubleshooting and maintenance.PCs/Notebooks/Printers/Multi-Function Copiers/Peripherals support."
123,Information Technology - Openshift Administrator,sg.indeed.com/rc/clk?jk=93fedcef73729237&fccid=faba3c7fa60c3221&vjs=3,SINGAPORE AIRLINES LIMITED,$5500 - $11000,16 days ago,"Administering both on-premise and cloud-based Openshift clusters which includes tasks such as provisioning/de-provisioning of resources, patching, upgrading,…"
124,IT Admin Executive,sg.indeed.com/rc/clk?jk=5e5eb5975a28e70d&fccid=6b98ff3207fe93c0&vjs=3,Terry Chew Academy,$2000 - $2500,15 days ago,Monday to Friday 9:00 AM - 6:00 PM.Update Google Spreadsheets for day-to-day operation.Provide IT and office admin support.
125,Associate Tech Support Analyst,sg.indeed.com/rc/clk?jk=a0036d09d8e0f35a&fccid=a3f737e511d9fc8c&vjs=3,Visa,,8 days ago,"Desired candidate will be part of the Visa Operations Command Center - monitoring all critical production applications (Digital Mobile Products, Distributed…"
126,IT Engineer – EUC,sg.indeed.com/rc/clk?jk=9860a5a43a2920ba&fccid=c4ec8b4fa4c720f2&vjs=3,Handshakes,,17 days ago,"Oversee and manage IT Infrastructure used for delivering End User Computing (EUC) services, which includes authentication and authorization services, single…"
127,IT Engineer,sg.indeed.com/rc/clk?jk=3d6fbcd545cd25c7&fccid=9a591ae6455f6e44&vjs=3,WAY PACIFIC PTE. LTD.,$3000 - $6000,13 days ago,"Provide backend, system support and remote maintenance to customers.System setup, installation and maintenance."
128,IT Executive,sg.indeed.com/company/Mighty-Jaxx-International-Pte-Ltd/jobs/IT-Executive-5184811ba8d2f4e2?fccid=34cc7ec957270fa2&vjs=3,Mighty Jaxx International Pte Ltd,$2261 - $3500,16 days ago,"Mighty Jaxx is looking for an IT Executive who will support the IT Manager with operational duties that will include but not limited to new hire setups, exits,…"
129,IT Engineer,sg.indeed.com/rc/clk?jk=274576aee7fd4e02&fccid=7f56f6e686f113a9&vjs=3,JM VISTEC SYSTEM PTE. LTD.,$2000 - $3200,18 days ago,"§ Provide day-to-day technical support for end users for computers, printers etc.§ Installing, configuring, repairing, and maintaining software and hardware…"
130,IT Analyst (106),sg.indeed.com/rc/clk?jk=2a94e9edcb96f860&fccid=5f9134320c3c84df&vjs=3,IT CONSULTANCY & SERVICES PTE LTD,$5000 - $7300,15 days ago,To work with various IT partners and coordination with Business users during DR exercise.To consolidate the DR planning and post documentations.
131,INFORMATION TECHNOLOGY (IT),sg.indeed.com/rc/clk?jk=9d82f196d2065ce0&fccid=65efad42ca18cfe6&vjs=3,PS ELECTRICAL SOLUTIONS PTE. LTD.,$6500 - $7800,16 days ago,Provide first-line support for problems on all applications/hardware configurations and resolve issues quickly related but not limited to: hardware malfunctions…
132,"IT Business Analyst - (No coding, Entry Level)",sg.indeed.com/rc/clk?jk=bedc869971668053&fccid=843a6141a260db77&vjs=3,SEARCH INDEX PTE. LTD.,$3800 - $8000,16 days ago,Monitor IT project from inception till completion/handover.At least a Diploma in computer science/IT or related certifications.
133,IT Officer,sg.indeed.com/rc/clk?jk=eb8535eba49c82e3&fccid=e9f3060a60480fb0&vjs=3,CENTURION CORPORATION LIMITED,$3300 - $4950,18 days ago,To support the procurement of IT services and equipment required by the site team as well as all stakeholders.
134,IT Service Desk Engineer,sg.indeed.com/rc/clk?jk=33b60529ea7bebd6&fccid=7d78e83feb99319e&vjs=3,SUSE,,17 days ago,"Provide BAU IT Support for APJ timezone.Hardware ordering, tracking and procurement support for APJ, communication with APJ vendors, working on improvements…"
135,Senior Software Engineer (Production Support ),sg.indeed.com/rc/clk?jk=fa813148071b1918&fccid=a3f737e511d9fc8c&vjs=3,Visa,,15 days ago,"2+ years of experience Production Support role in software, financial or information technology industry.Provide support during software life release cycle by…"
136,2022 Fresh Graduate Opportunity - Software Development Engin...,sg.indeed.com/rc/clk?jk=6b4d5561ce1ccbf0&fccid=0cc13dbc480d68ee&vjs=3,Workato,,10 days ago,"Identify, troubleshoot, and resolve bugs and issues with software programming code that arise during testing and contribute to our CI/CD process, software…"
137,Accounts Assistant (Accounts Payable) - ONLY LOCALS TO APPLY,sg.indeed.com/company/Wine-Connection-Singapore/jobs/Account-Assistant-1da54b38943e64c4?fccid=528b37b8c286d84e&vjs=3,Wine Connection Singapore,$2200 - $2700,16 days ago,"Keys invoice date into computer software to process expenses correctly and to prepare invoices for payment.Assist in duties which include, processing accounts…"
